GID_2,State,District,Year,Year End,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
IND.3.12_1,Arunachal Pradesh,Papum Pare,2000,2001,Kharif,7275.0,7520.0,1.0336769759450173
IND.3.12_1,Arunachal Pradesh,Papum Pare,2001,2002,Kharif,7940.0,8270.0,1.0415617128463477
IND.3.12_1,Arunachal Pradesh,Papum Pare,2002,2003,Kharif,8050.0,8500.0,1.0559006211180124
IND.3.12_1,Arunachal Pradesh,Papum Pare,2003,2004,Kharif,8470.0,9825.0,1.1599763872491144
IND.3.12_1,Arunachal Pradesh,Papum Pare,2004,2005,Kharif,9015.0,10277.0,1.1399889073765945
IND.3.12_1,Arunachal Pradesh,Papum Pare,2005,2006,Kharif,9300.0,11615.0,1.2489247311827958
IND.3.12_1,Arunachal Pradesh,Papum Pare,2006,2007,Kharif,10180.0,15139.0,1.48713163064833
IND.3.12_1,Arunachal Pradesh,Papum Pare,2007,2008,Kharif,9005.0,13854.0,1.5384786229872294
IND.3.12_1,Arunachal Pradesh,Papum Pare,2008,2009,Kharif,9025.0,14347.0,1.5896952908587259
IND.3.12_1,Arunachal Pradesh,Papum Pare,2009,2010,Kharif,9076.0,15822.66,1.7433516967827236
IND.3.12_1,Arunachal Pradesh,Papum Pare,2010,2011,Kharif,9083.0,14684.0,1.6166464824397226
IND.3.12_1,Arunachal Pradesh,Papum Pare,2011,2012,Kharif,9227.0,16002.0,1.7342581554134604
IND.3.12_1,Arunachal Pradesh,Papum Pare,2012,2013,Kharif,9975.0,16753.0,1.6794987468671678
IND.3.12_1,Arunachal Pradesh,Papum Pare,2013,2014,Kharif,12025.0,22686.0,1.8865696465696467
IND.3.12_1,Arunachal Pradesh,Papum Pare,2014,2015,Kharif,11325.0,23105.0,2.040176600441501
IND.3.12_1,Arunachal Pradesh,Papum Pare,2015,2016,Kharif,11325.0,23317.0,2.058896247240618
IND.3.12_1,Arunachal Pradesh,Papum Pare,2016,2017,Kharif,12025.0,23749.33,1.9749962577962579
IND.3.12_1,Arunachal Pradesh,Papum Pare,2017,2018,Kharif,12073.0,23911.33,1.980562411993705
IND.3.12_1,Arunachal Pradesh,Papum Pare,2018,2019,Kharif,12097.0,23990.0,1.9831363147887906
IND.3.12_1,Arunachal Pradesh,Papum Pare,2019,2020,Kharif,12111.0,24206.0,1.9986788869622658
IND.3.13_1,Arunachal Pradesh,Tawang,2000,2001,Kharif,902.0,1205.0,1.335920177383592
IND.3.13_1,Arunachal Pradesh,Tawang,2001,2002,Kharif,902.0,1190.0,1.319290465631929
IND.3.13_1,Arunachal Pradesh,Tawang,2002,2003,Kharif,907.0,1210.0,1.3340683572216097
IND.3.13_1,Arunachal Pradesh,Tawang,2003,2004,Kharif,911.0,1221.0,1.340285400658617
IND.3.13_1,Arunachal Pradesh,Tawang,2004,2005,Kharif,911.0,1230.0,1.3501646542261252
IND.3.13_1,Arunachal Pradesh,Tawang,2005,2006,Kharif,777.0,1057.0,1.3603603603603605
IND.3.13_1,Arunachal Pradesh,Tawang,2006,2007,Kharif,770.0,1082.0,1.405194805194805
IND.3.13_1,Arunachal Pradesh,Tawang,2007,2008,Kharif,770.0,1082.0,1.405194805194805
IND.3.13_1,Arunachal Pradesh,Tawang,2008,2009,Kharif,758.0,758.0,1.0
IND.3.13_1,Arunachal Pradesh,Tawang,2009,2010,Kharif,760.0,785.33,1.033328947368421
IND.3.13_1,Arunachal Pradesh,Tawang,2010,2011,Kharif,765.0,795.0,1.0392156862745099
IND.3.13_1,Arunachal Pradesh,Tawang,2011,2012,Kharif,777.0,866.0,1.1145431145431146
IND.3.13_1,Arunachal Pradesh,Tawang,2012,2013,Kharif,835.0,930.0,1.1137724550898203
IND.3.13_1,Arunachal Pradesh,Tawang,2013,2014,Kharif,835.0,879.0,1.0526946107784432
IND.3.13_1,Arunachal Pradesh,Tawang,2014,2015,Kharif,835.0,1298.0,1.5544910179640719
IND.3.13_1,Arunachal Pradesh,Tawang,2015,2016,Kharif,835.0,1298.0,1.5544910179640719
IND.3.13_1,Arunachal Pradesh,Tawang,2016,2017,Kharif,835.0,1298.66,1.5552814371257486
IND.3.13_1,Arunachal Pradesh,Tawang,2017,2018,Kharif,883.0,1460.66,1.6542015855039638
IND.3.13_1,Arunachal Pradesh,Tawang,2018,2019,Kharif,907.0,1539.3,1.697133406835722
IND.3.13_1,Arunachal Pradesh,Tawang,2019,2020,Kharif,917.0,1750.0,1.9083969465648856
IND.3.14_1,Arunachal Pradesh,Tirap,2000,2001,Kharif,5343.0,3036.0,0.5682201010668164
IND.3.14_1,Arunachal Pradesh,Tirap,2001,2002,Kharif,8300.0,10458.0,1.26
IND.3.14_1,Arunachal Pradesh,Tirap,2002,2003,Kharif,5580.0,2490.0,0.44623655913978494
IND.3.14_1,Arunachal Pradesh,Tirap,2003,2004,Kharif,5582.0,3830.0,0.6861340021497672
IND.3.14_1,Arunachal Pradesh,Tirap,2004,2005,Kharif,5585.0,2383.0,0.42667860340196956
IND.3.14_1,Arunachal Pradesh,Tirap,2005,2006,Kharif,4612.0,2509.0,0.5440156114483955
IND.3.14_1,Arunachal Pradesh,Tirap,2006,2007,Kharif,5615.0,3961.0,0.7054318788958148
IND.3.14_1,Arunachal Pradesh,Tirap,2007,2008,Kharif,5500.0,3971.0,0.722
IND.3.14_1,Arunachal Pradesh,Tirap,2008,2009,Kharif,5625.0,4062.0,0.7221333333333333
IND.3.14_1,Arunachal Pradesh,Tirap,2009,2010,Kharif,4995.0,2643.33,0.5291951951951952
IND.3.14_1,Arunachal Pradesh,Tirap,2010,2011,Kharif,5002.0,4073.0,0.8142742902838864
IND.3.14_1,Arunachal Pradesh,Tirap,2011,2012,Kharif,5082.0,4438.0,0.8732782369146006
IND.3.14_1,Arunachal Pradesh,Tirap,2012,2013,Kharif,5080.0,4487.0,0.8832677165354331
IND.3.14_1,Arunachal Pradesh,Tirap,2013,2014,Kharif,2280.0,1976.0,0.8666666666666667
IND.3.14_1,Arunachal Pradesh,Tirap,2014,2015,Kharif,2280.0,2908.0,1.275438596491228
IND.3.14_1,Arunachal Pradesh,Tirap,2015,2016,Kharif,2374.0,3333.0,1.4039595619208087
IND.3.14_1,Arunachal Pradesh,Tirap,2016,2017,Kharif,3000.0,3934.0,1.3113333333333332
IND.3.14_1,Arunachal Pradesh,Tirap,2017,2018,Kharif,3048.0,4096.0,1.3438320209973753
IND.3.14_1,Arunachal Pradesh,Tirap,2018,2019,Kharif,3072.0,4174.6,1.3589192708333335
IND.3.14_1,Arunachal Pradesh,Tirap,2019,2020,Kharif,3086.0,4390.0,1.422553467271549
IND.3.15_1,Arunachal Pradesh,Upper Siang,2000,2001,Kharif,5420.0,3850.0,0.7103321033210332
IND.3.15_1,Arunachal Pradesh,Upper Siang,2001,2002,Kharif,11450.0,16030.0,1.4
IND.3.15_1,Arunachal Pradesh,Upper Siang,2002,2003,Kharif,5500.0,5400.0,0.9818181818181818
IND.3.15_1,Arunachal Pradesh,Upper Siang,2003,2004,Kharif,5500.0,5400.0,0.9818181818181818
IND.3.15_1,Arunachal Pradesh,Upper Siang,2004,2005,Kharif,6139.0,7669.0,1.2492262583482652
IND.3.15_1,Arunachal Pradesh,Upper Siang,2005,2006,Kharif,6200.0,7667.0,1.2366129032258064
IND.3.15_1,Arunachal Pradesh,Upper Siang,2006,2007,Kharif,6375.0,8087.0,1.268549019607843
IND.3.15_1,Arunachal Pradesh,Upper Siang,2007,2008,Kharif,6300.0,7514.0,1.1926984126984126
IND.3.15_1,Arunachal Pradesh,Upper Siang,2008,2009,Kharif,6500.0,7501.0,1.154
IND.3.15_1,Arunachal Pradesh,Upper Siang,2009,2010,Kharif,6605.0,7718.0,1.1685087055261165
IND.3.15_1,Arunachal Pradesh,Upper Siang,2010,2011,Kharif,6625.0,7742.0,1.1686037735849057
IND.3.15_1,Arunachal Pradesh,Upper Siang,2011,2012,Kharif,6730.0,8436.0,1.2534918276374443
IND.3.15_1,Arunachal Pradesh,Upper Siang,2012,2013,Kharif,6590.0,8285.0,1.2572078907435509
IND.3.15_1,Arunachal Pradesh,Upper Siang,2013,2014,Kharif,6615.0,8510.0,1.2864701436130008
IND.3.15_1,Arunachal Pradesh,Upper Siang,2014,2015,Kharif,6615.0,8794.0,1.329402872260015
IND.3.15_1,Arunachal Pradesh,Upper Siang,2015,2016,Kharif,6709.0,10667.0,1.5899537934118348
IND.3.15_1,Arunachal Pradesh,Upper Siang,2016,2017,Kharif,6668.0,12669.33,1.90001949610078
IND.3.15_1,Arunachal Pradesh,Upper Siang,2017,2018,Kharif,6716.0,12760.0,1.8999404407385347
IND.3.15_1,Arunachal Pradesh,Upper Siang,2018,2019,Kharif,6740.0,12838.6,1.9048367952522256
IND.3.15_1,Arunachal Pradesh,Upper Siang,2019,2020,Kharif,6754.0,13054.0,1.9327805744743856
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2000,2001,Kharif,4500.0,3600.0,0.8
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2001,2002,Kharif,20500.0,16088.0,0.7847804878048781
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2002,2003,Kharif,4520.0,4695.0,1.038716814159292
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2003,2004,Kharif,4550.0,5295.0,1.1637362637362638
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2004,2005,Kharif,4555.0,5296.0,1.1626783754116357
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2005,2006,Kharif,4800.0,6708.0,1.3975
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2006,2007,Kharif,5164.0,5063.0,0.9804415182029435
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2007,2008,Kharif,5100.0,11079.0,2.1723529411764706
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2008,2009,Kharif,5839.0,7739.0,1.3253981846206542
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2009,2010,Kharif,4328.0,5433.33,1.2553904805914973
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2010,2011,Kharif,4169.0,5681.0,1.3626769009354762
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2011,2012,Kharif,4235.0,6190.0,1.461629279811098
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2012,2013,Kharif,4425.0,5935.0,1.3412429378531074
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2013,2014,Kharif,5062.0,9280.0,1.833267483208218
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2014,2015,Kharif,5062.0,9698.0,1.9158435401027263
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2015,2016,Kharif,5156.0,9797.0,1.9001163692785106
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2016,2017,Kharif,5121.0,10608.0,2.071470415934388
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2017,2018,Kharif,5169.0,10770.0,2.0835751596053393
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2018,2019,Kharif,4342.0,8996.0,2.07185628742515
IND.3.16_1,Arunachal Pradesh,Upper Subansiri,2019,2020,Kharif,4356.0,9212.0,2.1147842056932964
IND.3.17_1,Arunachal Pradesh,West Kameng,2000,2001,Kharif,855.0,756.0,0.8842105263157894
IND.3.17_1,Arunachal Pradesh,West Kameng,2001,2002,Kharif,855.0,1163.0,1.360233918128655
IND.3.17_1,Arunachal Pradesh,West Kameng,2002,2003,Kharif,855.0,1160.0,1.3567251461988303
IND.3.17_1,Arunachal Pradesh,West Kameng,2003,2004,Kharif,859.0,723.0,0.8416763678696159
IND.3.17_1,Arunachal Pradesh,West Kameng,2004,2005,Kharif,908.0,727.0,0.8006607929515418
IND.3.17_1,Arunachal Pradesh,West Kameng,2005,2006,Kharif,860.0,760.0,0.8837209302325582
IND.3.17_1,Arunachal Pradesh,West Kameng,2006,2007,Kharif,854.0,774.0,0.9063231850117096
IND.3.17_1,Arunachal Pradesh,West Kameng,2007,2008,Kharif,861.0,809.0,0.9396051103368177
IND.3.17_1,Arunachal Pradesh,West Kameng,2008,2009,Kharif,880.0,939.0,1.0670454545454546
IND.3.17_1,Arunachal Pradesh,West Kameng,2009,2010,Kharif,865.0,798.66,0.9233063583815029
IND.3.17_1,Arunachal Pradesh,West Kameng,2010,2011,Kharif,866.0,799.0,0.9226327944572749
IND.3.17_1,Arunachal Pradesh,West Kameng,2011,2012,Kharif,880.0,870.0,0.9886363636363636
IND.3.17_1,Arunachal Pradesh,West Kameng,2012,2013,Kharif,867.0,890.0,1.0265282583621684
IND.3.17_1,Arunachal Pradesh,West Kameng,2013,2014,Kharif,880.0,891.0,1.0125
IND.3.17_1,Arunachal Pradesh,West Kameng,2014,2015,Kharif,880.0,1256.0,1.4272727272727272
IND.3.17_1,Arunachal Pradesh,West Kameng,2015,2016,Kharif,880.0,1257.0,1.428409090909091
IND.3.17_1,Arunachal Pradesh,West Kameng,2016,2017,Kharif,882.0,1256.66,1.4247845804988664
IND.3.17_1,Arunachal Pradesh,West Kameng,2017,2018,Kharif,930.0,1418.66,1.5254408602150538
IND.3.17_1,Arunachal Pradesh,West Kameng,2018,2019,Kharif,954.0,1497.3,1.5694968553459119
IND.3.17_1,Arunachal Pradesh,West Kameng,2019,2020,Kharif,964.0,1710.0,1.7738589211618256
IND.3.18_1,Arunachal Pradesh,West Siang,2000,2001,Kharif,19291.0,21816.0,1.130890052356021
IND.3.18_1,Arunachal Pradesh,West Siang,2001,2002,Kharif,19291.0,21872.0,1.1337929604478771
IND.3.18_1,Arunachal Pradesh,West Siang,2002,2003,Kharif,19953.0,22135.0,1.1093569889239714
IND.3.18_1,Arunachal Pradesh,West Siang,2003,2004,Kharif,19355.0,22345.0,1.1544820459829501
IND.3.18_1,Arunachal Pradesh,West Siang,2004,2005,Kharif,23857.0,18436.0,0.7727710944376912
IND.3.18_1,Arunachal Pradesh,West Siang,2005,2006,Kharif,24000.0,22900.0,0.9541666666666667
IND.3.18_1,Arunachal Pradesh,West Siang,2006,2007,Kharif,24343.0,21275.0,0.8739678757753769
IND.3.18_1,Arunachal Pradesh,West Siang,2007,2008,Kharif,24951.0,21935.0,0.8791230812392289
IND.3.18_1,Arunachal Pradesh,West Siang,2008,2009,Kharif,25106.0,22309.0,0.8885923683581614
IND.3.18_1,Arunachal Pradesh,West Siang,2009,2010,Kharif,25136.0,22455.33,0.8933533577339275
IND.3.18_1,Arunachal Pradesh,West Siang,2010,2011,Kharif,25148.0,22569.0,0.8974471130905042
IND.3.18_1,Arunachal Pradesh,West Siang,2011,2012,Kharif,25547.0,24596.0,0.9627744940697538
IND.3.18_1,Arunachal Pradesh,West Siang,2012,2013,Kharif,25528.0,24632.0,0.9649012848636791
IND.3.18_1,Arunachal Pradesh,West Siang,2013,2014,Kharif,25561.0,24801.0,0.9702672039435077
IND.3.18_1,Arunachal Pradesh,West Siang,2014,2015,Kharif,24811.0,25220.0,1.0164846237555922
IND.3.18_1,Arunachal Pradesh,West Siang,2015,2016,Kharif,18702.0,22000.0,1.1763447759597905
IND.3.18_1,Arunachal Pradesh,West Siang,2016,2017,Kharif,19383.0,23686.66,1.2220327090749625
IND.3.18_1,Arunachal Pradesh,West Siang,2017,2018,Kharif,19431.0,29686.66,1.5277988780814162
IND.3.18_1,Arunachal Pradesh,West Siang,2018,2019,Kharif,11892.0,19017.3,1.5991675075681129
IND.3.18_1,Arunachal Pradesh,West Siang,2019,2020,Kharif,6250.0,10097.0,1.61552
IND.3.2_1,Arunachal Pradesh,Changlang,2000,2001,Kharif,11925.0,16387.0,1.3741719077568135
IND.3.2_1,Arunachal Pradesh,Changlang,2001,2002,Kharif,11857.0,16250.0,1.3704984397402378
IND.3.2_1,Arunachal Pradesh,Changlang,2002,2003,Kharif,11860.0,16780.0,1.4148397976391232
IND.3.2_1,Arunachal Pradesh,Changlang,2003,2004,Kharif,11867.0,18508.0,1.5596191118227016
IND.3.2_1,Arunachal Pradesh,Changlang,2004,2005,Kharif,11885.0,18630.0,1.567522086663862
IND.3.2_1,Arunachal Pradesh,Changlang,2005,2006,Kharif,11905.0,18667.0,1.5679966400671987
IND.3.2_1,Arunachal Pradesh,Changlang,2006,2007,Kharif,6191.0,10606.0,1.7131319657567436
IND.3.2_1,Arunachal Pradesh,Changlang,2007,2008,Kharif,15622.0,27398.0,1.753808731276405
IND.3.2_1,Arunachal Pradesh,Changlang,2008,2009,Kharif,16763.0,35010.0,2.088528306389071
IND.3.2_1,Arunachal Pradesh,Changlang,2009,2010,Kharif,8519.0,15639.33,1.8358175842235005
IND.3.2_1,Arunachal Pradesh,Changlang,2010,2011,Kharif,9585.0,18265.0,1.9055816379760042
IND.3.2_1,Arunachal Pradesh,Changlang,2011,2012,Kharif,10260.0,20873.0,2.0344054580896684
IND.3.2_1,Arunachal Pradesh,Changlang,2012,2013,Kharif,9605.0,19512.0,2.031441957313899
IND.3.2_1,Arunachal Pradesh,Changlang,2013,2014,Kharif,9681.0,19750.0,2.0400785042867473
IND.3.2_1,Arunachal Pradesh,Changlang,2014,2015,Kharif,9081.0,20169.0,2.2210109018830524
IND.3.2_1,Arunachal Pradesh,Changlang,2015,2016,Kharif,9175.0,19987.0,2.1784196185286104
IND.3.2_1,Arunachal Pradesh,Changlang,2016,2017,Kharif,9375.0,20653.33,2.203021866666667
IND.3.2_1,Arunachal Pradesh,Changlang,2017,2018,Kharif,9423.0,20814.0,2.2088506844953835
IND.3.2_1,Arunachal Pradesh,Changlang,2018,2019,Kharif,9447.0,20892.6,2.2115592251508414
IND.3.2_1,Arunachal Pradesh,Changlang,2019,2020,Kharif,9461.0,21108.0,2.2310537998097453
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2000,2001,Kharif,10450.0,13400.0,1.2822966507177034
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2001,2002,Kharif,5400.0,3840.0,0.7111111111111111
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2002,2003,Kharif,1691.0,1522.0,0.9000591366055588
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2003,2004,Kharif,1700.0,1700.0,1.0
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2004,2005,Kharif,916.0,870.0,0.9497816593886463
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2005,2006,Kharif,1000.0,691.0,0.691
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2006,2007,Kharif,1235.0,1273.0,1.0307692307692307
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2007,2008,Kharif,1200.0,839.0,0.6991666666666667
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2008,2009,Kharif,1200.0,839.0,0.6991666666666667
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2009,2010,Kharif,1200.0,838.66,0.6988833333333333
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2010,2011,Kharif,1585.0,1268.0,0.8
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2011,2012,Kharif,1610.0,1382.0,0.8583850931677018
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2012,2013,Kharif,1682.0,1420.0,0.8442330558858502
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2013,2014,Kharif,1690.0,1486.0,0.8792899408284024
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2014,2015,Kharif,1690.0,1485.0,0.878698224852071
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2015,2016,Kharif,1690.0,1487.0,0.8798816568047337
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2016,2017,Kharif,1759.0,1634.0,0.9289368959636157
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2017,2018,Kharif,1807.0,1834.0,1.0149418926397344
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2018,2019,Kharif,1831.0,1912.6,1.0445658110322227
IND.3.3_1,Arunachal Pradesh,Dibang Valley,2019,2020,Kharif,1845.0,2128.0,1.1533875338753388
IND.3.4_1,Arunachal Pradesh,East Kameng,2000,2001,Kharif,8200.0,9840.0,1.2
IND.3.4_1,Arunachal Pradesh,East Kameng,2001,2002,Kharif,12310.0,16790.0,1.363931762794476
IND.3.4_1,Arunachal Pradesh,East Kameng,2002,2003,Kharif,8500.0,10715.0,1.2605882352941176
IND.3.4_1,Arunachal Pradesh,East Kameng,2003,2004,Kharif,8510.0,10725.0,1.2602820211515864
IND.3.4_1,Arunachal Pradesh,East Kameng,2004,2005,Kharif,8515.0,6651.0,0.7810921902524955
IND.3.4_1,Arunachal Pradesh,East Kameng,2005,2006,Kharif,8538.0,3158.0,0.3698758491449988
IND.3.4_1,Arunachal Pradesh,East Kameng,2006,2007,Kharif,8235.0,6313.0,0.7666059502125075
IND.3.4_1,Arunachal Pradesh,East Kameng,2007,2008,Kharif,8200.0,6952.0,0.8478048780487805
IND.3.4_1,Arunachal Pradesh,East Kameng,2008,2009,Kharif,8250.0,6933.0,0.8403636363636363
IND.3.4_1,Arunachal Pradesh,East Kameng,2009,2010,Kharif,8260.0,6993.33,0.8466501210653753
IND.3.4_1,Arunachal Pradesh,East Kameng,2010,2011,Kharif,8267.0,7178.0,0.868271440667715
IND.3.4_1,Arunachal Pradesh,East Kameng,2011,2012,Kharif,8398.0,7822.0,0.9314122410097643
IND.3.4_1,Arunachal Pradesh,East Kameng,2012,2013,Kharif,8768.0,8442.0,0.9628193430656934
IND.3.4_1,Arunachal Pradesh,East Kameng,2013,2014,Kharif,8968.0,9087.0,1.0132694023193578
IND.3.4_1,Arunachal Pradesh,East Kameng,2014,2015,Kharif,8968.0,9436.0,1.052185548617306
IND.3.4_1,Arunachal Pradesh,East Kameng,2015,2016,Kharif,9062.0,11137.0,1.2289781505186492
IND.3.4_1,Arunachal Pradesh,East Kameng,2016,2017,Kharif,9047.0,11158.0,1.2333370177959544
IND.3.4_1,Arunachal Pradesh,East Kameng,2017,2018,Kharif,9095.0,11824.66,1.3001275426058274
IND.3.4_1,Arunachal Pradesh,East Kameng,2018,2019,Kharif,9119.0,11903.0,1.3052966334027853
IND.3.4_1,Arunachal Pradesh,East Kameng,2019,2020,Kharif,6393.0,8483.0,1.3269200688252776
IND.3.5_1,Arunachal Pradesh,East Siang,2000,2001,Kharif,12310.0,19500.0,1.5840779853777416
IND.3.5_1,Arunachal Pradesh,East Siang,2001,2002,Kharif,5400.0,5000.0,0.9259259259259259
IND.3.5_1,Arunachal Pradesh,East Siang,2002,2003,Kharif,12330.0,26605.0,2.1577453365774533
IND.3.5_1,Arunachal Pradesh,East Siang,2003,2004,Kharif,12100.0,28000.0,2.3140495867768593
IND.3.5_1,Arunachal Pradesh,East Siang,2004,2005,Kharif,12526.0,17499.0,1.39701421044228
IND.3.5_1,Arunachal Pradesh,East Siang,2005,2006,Kharif,12800.0,19535.0,1.526171875
IND.3.5_1,Arunachal Pradesh,East Siang,2006,2007,Kharif,13137.0,19729.0,1.5017888406789983
IND.3.5_1,Arunachal Pradesh,East Siang,2007,2008,Kharif,13000.0,19799.0,1.523
IND.3.5_1,Arunachal Pradesh,East Siang,2008,2009,Kharif,13142.0,19761.0,1.5036524121138335
IND.3.5_1,Arunachal Pradesh,East Siang,2009,2010,Kharif,14147.0,20775.33,1.4685325510708986
IND.3.5_1,Arunachal Pradesh,East Siang,2010,2011,Kharif,15137.0,24103.0,1.592323445861135
IND.3.5_1,Arunachal Pradesh,East Siang,2011,2012,Kharif,15378.0,26268.0,1.7081545064377683
IND.3.5_1,Arunachal Pradesh,East Siang,2012,2013,Kharif,16770.0,27098.0,1.6158616577221228
IND.3.5_1,Arunachal Pradesh,East Siang,2013,2014,Kharif,16770.0,27044.0,1.6126416219439474
IND.3.5_1,Arunachal Pradesh,East Siang,2014,2015,Kharif,16120.0,27463.0,1.7036600496277916
IND.3.5_1,Arunachal Pradesh,East Siang,2015,2016,Kharif,11378.0,19388.0,1.703990156442257
IND.3.5_1,Arunachal Pradesh,East Siang,2016,2017,Kharif,11743.0,21388.0,1.8213403729881632
IND.3.5_1,Arunachal Pradesh,East Siang,2017,2018,Kharif,11791.0,22816.66,1.9350911712322958
IND.3.5_1,Arunachal Pradesh,East Siang,2018,2019,Kharif,14046.0,25650.6,1.8261853908586074
IND.3.5_1,Arunachal Pradesh,East Siang,2019,2020,Kharif,14060.0,25866.0,1.8396870554765292
IND.3.7_1,Arunachal Pradesh,Lohit,2000,2001,Kharif,13980.0,13630.0,0.974964234620887
IND.3.7_1,Arunachal Pradesh,Lohit,2001,2002,Kharif,10900.0,14170.0,1.3
IND.3.7_1,Arunachal Pradesh,Lohit,2002,2003,Kharif,14158.0,12883.0,0.9099449074728069
IND.3.7_1,Arunachal Pradesh,Lohit,2003,2004,Kharif,14257.0,19390.0,1.3600336676720208
IND.3.7_1,Arunachal Pradesh,Lohit,2004,2005,Kharif,8227.0,9872.0,1.1999513796037438
IND.3.7_1,Arunachal Pradesh,Lohit,2005,2006,Kharif,8500.0,11759.0,1.3834117647058823
IND.3.7_1,Arunachal Pradesh,Lohit,2006,2007,Kharif,10500.0,17010.0,1.62
IND.3.7_1,Arunachal Pradesh,Lohit,2007,2008,Kharif,10300.0,16833.0,1.6342718446601943
IND.3.7_1,Arunachal Pradesh,Lohit,2008,2009,Kharif,10412.0,17952.0,1.724164425662697
IND.3.7_1,Arunachal Pradesh,Lohit,2009,2010,Kharif,11770.0,19541.33,1.660265930331351
IND.3.7_1,Arunachal Pradesh,Lohit,2010,2011,Kharif,11654.0,20263.0,1.738716320576626
IND.3.7_1,Arunachal Pradesh,Lohit,2011,2012,Kharif,11839.0,22082.0,1.865191316834192
IND.3.7_1,Arunachal Pradesh,Lohit,2012,2013,Kharif,12239.0,23512.0,1.9210719830051475
IND.3.7_1,Arunachal Pradesh,Lohit,2013,2014,Kharif,12150.0,21662.0,1.782880658436214
IND.3.7_1,Arunachal Pradesh,Lohit,2014,2015,Kharif,11450.0,22080.0,1.9283842794759825
IND.3.7_1,Arunachal Pradesh,Lohit,2015,2016,Kharif,4655.0,8804.0,1.8912996777658433
IND.3.7_1,Arunachal Pradesh,Lohit,2016,2017,Kharif,4559.0,9353.33,2.0516187760473787
IND.3.7_1,Arunachal Pradesh,Lohit,2017,2018,Kharif,4607.0,9515.33,2.0654069893640115
IND.3.7_1,Arunachal Pradesh,Lohit,2018,2019,Kharif,4631.0,9594.0,2.071690779529259
IND.3.7_1,Arunachal Pradesh,Lohit,2019,2020,Kharif,4645.0,9810.0,2.1119483315392897
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2002,2003,Kharif,9580.0,13500.0,1.4091858037578289
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2003,2004,Kharif,9650.0,11100.0,1.150259067357513
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2004,2005,Kharif,9655.0,14895.0,1.5427239772138788
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2005,2006,Kharif,9700.0,15035.0,1.55
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2006,2007,Kharif,10736.0,14149.0,1.3179023845007451
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2007,2008,Kharif,10950.0,13477.0,1.2307762557077626
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2008,2009,Kharif,11059.0,13610.0,1.2306718509811014
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2009,2010,Kharif,11169.0,8934.66,0.7999516518936342
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2010,2011,Kharif,11180.0,13760.0,1.2307692307692308
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2011,2012,Kharif,11357.0,14995.0,1.3203310733468345
IND.3.9_1,Arunachal Pradesh,Lower Dibang Valley,2012,2013,Kharif,11460.0,14822.0,1.293368237347295
